time,size,latitude,longitude,address
5/5/14 5:18,6.2,35.00 N,139.40 E,일본 도쿄 남남서쪽 80km 해역
4/19/14 22:28,7.8,6.70 S,155.00 E,파푸아뉴기니 팡구나 남서쪽 68km 해역
4/18/14 23:27,7.5,17.55 N,100.90 W,멕시코 아카풀코 북서쪽 130km 지역
4/13/14 21:36,7.7,11.48 S,162.06 E,솔로몬제도 키라키라 남쪽 114km 해역
4/13/14 5:14,8.3,11.34 S,162.34 E,솔로몬제도 키라키라 남남동쪽 108km 해역
4/12/14 5:29,6.6,11.60 N,86.10 W,니카라과 난다이메 남남서쪽 18km 지역
4/11/14 16:07,7.3,6.60 S,155.10 E,파푸아뉴기니 팡구나 남서쪽 52km 해역
4/11/14 8:27,6.1,12.54 N,86.47 W,니카라과 라레이나가 남동쪽 18km 지역
4/3/14 11:43,7.6,20.50 S,70.40 W,칠레 이키케 남쪽 19km 지역
4/3/14 8:22,5.3,39.20 N,141.80 E,일본 이와테현 모리오카 남동쪽 79km 지역
4/2/14 8:46,8,19.80 S,70.80 W,칠레 이키케 북서쪽 83km 해역
3/19/14 21:19,5.6,24.05 N,122.27 E,대만 타이베이 남동쪽 133km 해역
3/17/14 6:16,7,19.84 S,70.57 W,칠레 이퀴크 북서쪽 61km 해역
3/15/14 17:59,6.2,14.06 S,76.23 W,페루 파라카스 남남동쪽 21km 지역
3/14/14 2:07,6.1,33.70 N,131.90 E,일본 규슈 오이타현 북북동쪽 58km 해역
3/3/14 5:11,6.6,27.40 N,127.40 E,일본 오키나와현 오키나와 북북서쪽 125km 해역
2/12/14 18:19,6.8,35.92 N,82.56 E,중국 호탄 동남동쪽 269km 지역
2/6/14 2:32,5.6,38.60 N,142.40 E,일본 미야기현 센다이 북동쪽 138km 해역
1/26/14 22:55,6,38.21 N,20.43 E,그리스 아테네 서쪽 289km 지역(케팔로니아 섬)
1/20/14 11:52,6.3,40.65 S,175.86 E,뉴질랜드 웰링턴 북동쪽 115km 지역
1/9/14 3:15,5.6,24.60 N,123.50 E,일본 오키나와 이시가키 북서쪽 70km 해역
1/7/14 3:49,6.1,25.36 N,123.19 E,대만 타이베이 동북동쪽 176km 해역
12/31/13 10:03,5.4,36.70 N,140.70 E,일본 이바라키현 미토 북북동쪽 42km 지역
12/23/13 18:25,5.8,35.70 N,142.30 E,일본 이바라키현 미토 동남동쪽 180km 해역
12/23/13 15:57,5.7,35.70 N,142.20 E,일본 이바라키현 미토 동남동쪽 172km 해역
12/21/13 1:10,5.3,36.00 N,140.20 E,일본 도쿄 북동쪽 57km 지역
12/16/13 14:04,5.1,31.10 N,110.40 E,중국 후베이성 이창시 서북서쪽 97km 지역
12/14/13 13:06,5.5,35.60 N,140.80 E,일본 혼슈 지바현 지바 동쪽 63km 해역
12/3/13 18:17,5.5,36.60 N,141.60 E,일본 혼슈 이바라키현 미토 동북동쪽 104km 해역
11/23/13 7:04,5.5,44.57 N,124.00 E,중국 길림성 창춘시 북서쪽 135km 지역
11/22/13 17:18,5.3,44.70 N,124.10 E,중국 길림성 창춘시 북서쪽 138km 지역
11/19/13 4:11,5.7,34.40 N,137.10 E,일본 혼슈 아이치현 나고야 남쪽 89km 해역
11/17/13 18:04,7.8,60.10 S,46.00 W,아르헨티나 우수아이아 동남동쪽 1453km 해역
11/16/13 20:44,5.4,35.60 N,140.20 E,일본 혼슈 지바현 지바 동쪽 9km 지역
11/10/13 7:38,5.5,36.00 N,140.10 E,일본 혼슈 지바현 지바 북쪽 44km 지역
11/3/13 14:25,5,36.00 N,140.20 E,일본 혼슈 지바현 지바 북쪽 45km 지역
10/31/13 21:02,6.3,23.55 N,121.42 E,대만 화롄 남남서쪽 53km 지역
10/31/13 12:03,5.4,44.64 N,124.08 E,중국 지린성 북서쪽 135km 지역
10/30/13 5:17,5.1,43.19 N,130.98 E,중국 연변 동북동쪽 125km 지역
10/27/13 21:39,4,32.48 N,125.56 E,중국 상해 동북동쪽 410km 해역
10/26/13 2:10,6.8,37.20 N,144.60 E,일본 도쿄 동북동쪽 474km 해역
10/16/13 19:31,7.1,6.60 N,154.90 E,파푸아뉴기니 팡구나 서남서쪽 71km 해역
10/15/13 9:12,7.2,9.76 N,124.17 E,필리핀 타그빌라란 북동쪽 33km 지역
9/28/13 16:34,6.8,27.26 N,65.59 E,파키스탄 아와란 북북동쪽 96km 지역
9/24/13 20:29,7.4,27.03 N,65.52 E,파키스탄 아와란 북북동쪽 69km 지역
9/20/13 2:25,5.8,37.10 N,140.70 E,일본 혼슈 후쿠시마현 후쿠시마 남남동쪽 76km 지역
9/4/13 9:19,6.9,29.80 N,139.00 E,일본 도쿄 남쪽 654km 해역
9/2/13 11:52,5.8,42.30 N,133.90 E,러시아 블라디보스톡 남동쪽 188km 해역
8/31/13 1:25,7,51.71 N,175.37 E,알래스카 아닥 동남동쪽 91km 해역
8/21/13 21:38,6.1,17.01 N,99.36 W,멕시코 멕시코시티 남쪽 268km 지역
8/16/13 11:31,6.8,41.80 S,174.20 E,뉴질랜드 블레넘 남남동쪽 37km 지역
8/4/13 12:29,6,38.10 N,141.80 E,일본 혼슈 미야기현 센다이 동남동쪽 83km 해역
7/27/13 10:09,5.6,32.98 N,141.65 E,일본 도쿄 남남동쪽 350km 해역
7/23/13 12:02,5.2,37.10 N,140.70 E,일본 혼슈 후쿠시마현 후쿠시마 남남동쪽 76km 지역
7/20/13 15:06,5.6,36.30 N,141.90 E,일본 혼슈 이바라키현 미토 동쪽 128km 해역
7/15/13 23:03,7.2,60.60 S,25.40 W,칠레 푼타 아레나스 남동쪽 2832km 해역
7/10/13 14:22,5,39.60 N,141.60 E,일본 혼슈 이와테현 동남동쪽 40km 지역
7/8/13 5:30,6.8,6.02 S,149.75 E,파푸아뉴기니 칸드리안 북동쪽 30km 지역
7/8/13 3:35,7.3,3.84 S,154.04 E,파푸아뉴기니 타론 동북동쪽 131km 해역
7/2/13 16:37,6.1,4.70 N,96.69 E,인도네시아 반다아체 남동쪽 179km 지역
6/29/13 8:52,5.7,23.90 N,122.20 E,대만 타이베이 남남동쪽 143km 해역
6/13/13 22:24,5.7,26.40 N,129.00 E,일본 오키나와현 오키나와 동쪽 133km 해역
6/8/13 1:38,5.8,24.00 N,122.60 E,일본 오키나와 이시가키시 서남서쪽 160km 해역
6/2/13 14:43,6.3,23.87 N,121.00 E,대만 타이베이 남남서쪽 135km 지역
5/26/13 15:08,6,40.01 N,67.33 E,우즈베키스탄 지자흐 서남서쪽 45km 지역
5/24/13 14:44,8.2,54.70 N,153.40 E,러시아 캄차카반도 북서쪽 390km 해역
5/24/13 2:19,7.4,23.10 S,176.60 W,통가 누쿠알로파 남남서쪽 261km 해역
5/21/13 17:26,5.9,23.20 N,123.80 E,대만 타이페이 남동쪽 309km 해역
5/18/13 14:48,5.9,37.70 N,141.60 E,일본 혼슈 미야기현 센다이 남동쪽 90km 해역
5/14/13 9:32,7,18.80 N,145.40 E,북마리아나제도 아그리한 서쪽 28km 해역
5/11/13 11:08,6.2,26.78 N,57.84 E,이란 미납 동남동쪽 85km 지역
5/2/13 8:13,5.7,34.80 N,141.66 E,일본 혼슈 지바현 지바 동남동쪽 167km 해역
4/29/13 22:01,5.7,35.80 N,141.30 E,일본 혼슈 이바라키현 미토 남동쪽 97km 해역
4/22/13 18:11,5,42.87 N,122.28 E,중국 랴오닝성 선양시 북서쪽 150km 지역
4/21/13 12:23,6.7,29.90 N,139.60 E,일본 도쿄 남쪽 643km 해역
4/20/13 9:02,6.9,30.31 N,102.93 E,중국 쓰촨성 낙산현 북서쪽 111km 지역
4/19/13 12:05,7,46.20 N,150.90 E,러시아 쿠릴열도 쿠릴스크 동북동쪽 258km 해역
4/18/13 23:08,5.9,25.10 N,123.50 E,일본 오키나와 이시가키 북서쪽 107km 해역
4/17/13 21:03,5.8,38.50 N,141.60 E,일본 혼슈 미야기현 센다이 동북동쪽 69km 해역
4/17/13 17:57,6.2,34.10 N,139.40 E,일본 혼슈 시즈오카현 시즈오카 남동쪽 135km 해역
4/17/13 16:26,5.5,25.00 N,123.20 E,일본 오키나와 이시가키 북서쪽 120km 해역
4/17/13 15:50,5.7,25.00 N,123.10 E,일본 오키나와 이시가키 북서쪽 100km 해역
4/17/13 7:55,6.8,3.18 S,142.51 E,파푸아뉴기니 아이타페 동남동쪽 18km 해안
4/16/13 19:44,7.8,28.06 N,62.08 E,이란 자헤단 남동쪽 201km 지역
4/13/13 5:33,6,34.40 N,134.80 E,일본 와카야마현 와카야마 서북서쪽 39km 지역
4/9/13 20:52,6.3,28.50 N,51.59 E,이란 반다르 부시에르 남동쪽 89km 지역
4/6/13 13:42,7.1,3.53 S,138.46 E,인도네시아 자야푸라 남서쪽 274km 지역
4/6/13 9:29,5.6,42.75 N,131.04 E,러시아 자루비노 북쪽 12km 지역
4/5/13 22:00,6.2,42.71 N,131.10 E,러시아 자루비노 북쪽 9km 지역
4/2/13 11:09,5.6,39.50 N,143.60 E,일본 혼슈 이와테현 모리오카 동쪽 211km 해역
4/2/13 3:53,6.1,39.50 N,143.60 E,일본 혼슈 이와테현 모리오카 동쪽 211km 해역
3/27/13 11:03,6,23.84 N,121.14 E,대만 화련 서남서쪽 48km 지역
3/26/13 8:02,6.2,14.60 N,90.43 W,과테말라 산 호세 피눌라 북북서쪽 6km 지역
3/7/13 12:36,5.6,24.27 N,121.43 E,대만 화련 북북서쪽 37km 지역
3/1/13 12:29,5.5,21.77 N,144.04 E,일본 이오지마 남동쪽 436km 해역
2/25/13 16:23,6.2,36.90 N,139.40 E,일본 혼슈 도치기현 우쓰노미야 북서쪽 58km 지역
2/19/13 21:27,5.8,35.30 N,141.20 E,일본 혼슈 지바현 동남동쪽 105km 해역
2/14/13 22:13,6.9,67.68 N,142.49 E,러시아 베르호얀스크 동쪽 384km 지역
2/9/13 23:16,7,1.14 N,77.36 W,콜롬비아 파스토 남서쪽 11km 지역
2/9/13 0:26,7,10.91 S,165.96 E,솔로몬제도 키라키라 동쪽 443km 해역
2/8/13 20:12,7.1,10.95 S,165.94 E,솔로몬제도 키라키라 동쪽 441km 해역
2/6/13 10:12,8,10.75 S,165.09 E,솔로몬제도 키라키라 동쪽 347km 해역
2/2/13 23:17,6.4,42.70 N,143.30 E,일본 훗카이도 구시로 서남서쪽 94km 지역
1/31/13 5:15,6.7,28.08 S,70.73 W,칠레 코피아포 남남서쪽 90km 지역
1/29/13 1:38,6,42.60 N,79.70 E,카자흐스탄 알마티 동남동쪽 238km 지역
1/23/13 13:18,5.1,41.50 N,123.20 E,중국 랴오닝성 선양시 남서쪽 40km 지역
1/7/13 15:49,5.6,24.38 N,122.96 E,대만 타이베이 동남동쪽 164km 해역
1/5/13 17:58,7.7,55.29 N,134.73 W,미국 알래스카 크레이그 서쪽 102km 해역
12/11/12 1:53,7.1,6.53 S,129.83 E,인도네시아 사움라키 북서쪽 236km 해역
12/8/12 3:19,6.3,38.47 S,176.10 E,뉴질랜드 로터루아 남서쪽 32km 지역
12/7/12 17:18,7.3,37.80 N,144.20 E,일본 미야기현(혼슈) 센다이 동쪽 296km 해역
11/16/12 17:26,5.5,35.40 N,141.30 E,일본 지바현(혼슈) 지바 동남동쪽 114km 해역
11/15/12 4:02,6.1,29.12 S,71.19 W,칠레 바에나르 남서쪽 82km 지역
11/12/12 20:16,5.8,29.60 N,138.40 E,일본 미에현(혼슈) 시즈오카 남남동쪽 596km 해역
11/11/12 10:12,6.8,23.01 N,95.89 E,미얀마 만달레이 북쪽 116km 지역
11/9/12 12:52,5.5,36.90 N,141.40 E,일본 이바라키현(혼슈) 미토 북동쪽 102km 해역
11/8/12 1:35,7.4,13.96 N,91.85 W,과테말라 레탈룰레우 남남서쪽 56km 해역
10/28/12 12:04,7.8,52.79 N,132.10 W,캐나다 프린스루퍼트 남서쪽 194km 지역
10/25/12 19:32,5.6,38.30 N,141.90 E,일본 미야기현(혼슈) 센다이 동쪽 90km 해역
10/24/12 9:45,6.5,10.09 N,85.30 W,코스타리카 라이베리아 남쪽 62km 지역
10/23/12 17:54,5.8,29.10 N,140.00 E,일본 시즈오카현(혼슈) 시즈오카 남남동쪽 671km 해역
10/12/12 13:57,5,35.90 N,140.60 E,일본 이바라키현(혼슈) 미토 남남동쪽 53km 지역
10/6/12 1:19,5,40.00 N,140.60 E,일본 아키타현(혼슈) 아키타 북동쪽 53km 지역
10/2/12 7:22,6.3,39.80 N,143.40 E,일본 이와테현(혼슈) 모리오카 동쪽 192km 해역
10/1/12 1:31,7.3,1.93 N,76.60 W,콜롬비아 포파얀 남쪽 50km 지역
9/14/12 2:22,5.1,35.90 N,140.60 E,일본 이바라키현(혼슈) 미토 남동쪽 53km 지역
9/5/12 23:42,7.6,10.09 N,85.32 W,코스타리카 라이베리아 남남동쪽 60km 지역
8/31/12 21:47,7.9,10.90 N,127.06 E,필리핀 사마르섬 구이우안 동쪽 146km 해역
8/30/12 4:05,5.7,38.40 N,141.90 E,일본 미야기현(혼슈) 센다이 동쪽 91km 해역
8/27/12 13:37,7.3,12.14 N,88.59 W,엘살바드로 우루스탄 남쪽 73km 해역
8/25/12 23:16,5.9,42.30 N,143.10 E,일본 훗카이도 구시로 남서쪽 129km 지역
8/22/12 10:33,5.2,42.30 N,143.10 E,일본 홋카이도 구시로 남서쪽 129km 지역
8/20/12 20:42,5.1,36.00 N,140.50 E,일본 이바라키현(혼슈) 미토 남쪽 41km 지역
8/20/12 7:41,6.2,4.77 S,144.57 E,파푸아뉴기니 마운트하겐 북북동쪽 115km 지역
8/18/12 18:41,6.3,1.32 S,120.10 E,인도네시아 팔루 남남동쪽 56km 지역
8/14/12 11:59,7.7,49.80 N,145.06 E,러시아 사할린주 포로나이스크 동북동쪽 158km 해역
8/12/12 19:47,6.2,35.66 N,82.52 E,중국 신장 호탄 동남동쪽 282km 지역
8/11/12 21:34,6.2,38.39 N,46.75 E,이란 타브리즈 북동쪽 48km 지역
8/11/12 21:23,6.4,38.33 N,46.83 E,이란 타브리즈 동북동쪽 60km 지역
8/2/12 18:38,6.1,8.41 S,74.26 W,페루 푸칼파 동쪽 34km 지역
7/25/12 20:20,6.4,9.69 S,159.73 E,솔로몬제도 호니아라 남서쪽 37km 지역
7/22/12 13:42,5.1,42.50 N,143.00 E,일본 훗카이도 구시로 서남서쪽 125km 지역
7/10/12 12:49,5,36.80 N,138.40 E,일본 나가노현(혼슈) 나가노 북동쪽 25km 지역
6/30/12 6:07,6.3,43.43 N,84.70 E,중국 신장 석하자 남서쪽 151km 지역
6/24/12 12:15,6,57.60 N,163.20 E,러시아 스타리이 북북동쪽 159km 지역
6/18/12 5:32,6.1,38.90 N,142.10 E,일본 이와테현(혼슈) 모리오카 남동쪽 121km 해역
6/10/12 6:00,6.5,24.47 N,122.39 E,대만 타이베이 동남동쪽 109km 해역
6/8/12 1:03,6.1,15.88 S,72.41 W,페루 아레키파 서남서쪽 119km 지역
6/6/12 10:08,5.9,22.39 N,121.43 E,대만 카오슝 동쪽 124km 해역
6/6/12 4:31,6.3,34.90 N,141.50 E,일본 지바현(혼슈) 지바 동남동쪽 149km 해역
6/1/12 17:48,5.2,36.10 N,139.90 E,일본 사이타마현(혼슈) 사이타마 북동쪽 35km 지역
5/29/12 1:36,5.2,35.80 N,140.10 E,일본 지바현(혼슈) 지바 북쪽 21km 지역
5/28/12 14:07,6.7,28.04 S,63.09 W,아르헨티나 산티아고 델아스데로 동남동쪽 116km 지역
5/27/12 6:49,6.1,27.20 N,141.10 E,일본 시즈오카현(혼슈) 시즈오카 남남동쪽 902km 해역
5/24/12 0:02,6,41.30 N,142.10 E,일본 이오모리현 아오모리 동북동쪽 125km 해역
5/20/12 16:20,6.2,39.50 N,143.80 E,일본 이와테현(혼슈) 모리오카 동쪽 228km 해역
5/20/12 4:05,5.8,39.60 N,143.70 E,일본 이와테현(혼슈) 모리오카 동쪽 218km 해역
4/30/12 0:02,5.6,39.70 N,142.30 E,일본 이와테현 모리오카 동쪽 98km 해역
4/29/12 19:28,5.8,35.80 N,140.70 E,일본 지바현(혼슈) 지바 동북동쪽 58km 지역
4/25/12 5:22,5.5,35.70 N,140.90 E,일본 지바현(혼슈) 지바 동쪽 72km 해역
4/17/12 16:13,6.8,5.46 S,147.12 E,파푸아뉴기니 라애 북쪽 141km 해역
4/13/12 19:10,5.9,36.90 N,141.50 E,일본 이바라키현(혼슈) 미토 동북동쪽 109km 해역
4/12/12 23:51,5.9,37.40 N,141.80 E,일본 후쿠시마현(혼슈) 후쿠시마 동남동쪽 124km 해역
4/12/12 20:20,5.5,36.80 N,141.40 E,일본 이바라키현(혼슈) 미토 동북동쪽 96km 해역
4/11/12 19:43,8.2,0.80 N,92.46 E,인도네시아 수마트라 반다아체 남남서쪽 615km 해역
4/11/12 17:38,8.6,2.33 N,93.06 E,인도네시아 수마트라 반다아체 남서쪽 431km 해역
4/9/12 6:43,5.5,24.00 N,122.35 E,대만 타이베이 남동쪽 142km 해역
4/1/12 23:04,5.9,37.10 N,141.30 E,일본 후쿠시마 남동쪽 104km 해역
3/27/12 20:00,6.4,39.80 N,142.50 E,일본 이와테현(혼슈) 모리오카 동쪽 116km 해역
3/26/12 7:37,7.1,35.20 S,71.78 W,칠레 탈카 북북서쪽 32km 지역
3/22/12 7:15,6.6,6.24 S,145.96 E,파푸아뉴기니 고로카 동남동쪽 63km 지역
3/21/12 3:02,7.4,16.66 N,98.19 W,멕시코 게레로주 오메테펙 동쪽 25km 지역
3/21/12 2:56,6.1,3.81 S,140.27 E,인도네시아 자야푸라 남남서쪽 154km 지역
3/16/12 4:20,5.2,35.90 N,139.50 E,일본 사이타마현(혼슈) 사이타마 서북서쪽 14km 지역
3/15/12 6:13,6.2,5.60 S,151.04 E,파푸아뉴기니 뉴브리튼섬 칸드리안 동북동쪽 178km 지역
3/14/12 21:05,6.1,35.80 N,141.10 E,일본 이바라키현(혼슈) 미토 남동쪽 85km 해역
3/14/12 19:49,5.9,40.70 N,145.00 E,일본 훗카이도 구시로 남쪽 259km 해역
3/14/12 18:09,6.8,40.70 N,145.20 E,일본 훗카이도 구시로 남남동쪽 263km 해역
3/10/12 2:25,5.5,36.70 N,140.70 E,일본 이바라키현(혼슈) 미토 북북동쪽 42km 지역
3/9/12 16:09,6.7,19.13 S,169.61 E,바누아투 이산겔 북동쪽 60km 해역
3/5/12 16:46,6.1,28.25 S,63.29 W,아르헨티나 산티아고델에스테로 동남동쪽 112km 지역
2/29/12 23:32,5.8,35.20 N,141.50 E,일본 지바현 지바 동남동쪽 134km 해역
2/28/12 4:32,5.6,25.50 N,127.30 E,일본 오카나와현 오키나와 남남서쪽 88km 해역
2/26/12 15:17,6.7,51.71 N,95.99 E,러시아 투바공화국 키질 동쪽 100km 지역
2/26/12 11:34,5.9,22.66 N,120.84 E,대만 카오슝 동쪽 57km 지역
2/19/12 14:54,5.1,36.70 N,140.60 E,일본 이바라키현(혼슈) 미토 북북동쪽 39km 지역
2/14/12 15:22,6.2,36.30 N,141.80 E,일본 이바라키현(혼슈) 미토 동쪽 119km 해역
2/14/12 12:28,5.5,36.30 N,141.60 E,일본 이바라키현(혼슈) 미토 동쪽 101km 해역
2/8/12 21:01,5.7,37.90 N,138.20 E,일본 니이가타현(혼슈) 니이가타 서쪽 72km 해역
2/6/12 20:33,6,9.82 N,123.08 E,필리핀 세부섬 세부 남서쪽 108km 지역
2/6/12 19:10,6,9.89 N,123.10 E,필리핀 세부섬 세부 남서쪽 98km 지역
1/30/12 14:11,6.4,14.17 S,75.64 W,페루 이까 남동쪽 15km 지역
1/28/12 9:22,5.6,40.20 N,142.50 E,일본 이와테현(혼슈) 모리오카 동북동쪽 127km 해역
1/28/12 7:43,5.5,35.50 N,139.00 E,일본 야마나시현(혼슈) 고후 동남동쪽 43km 지역
1/28/12 7:39,5,35.50 N,139.00 E,일본 야마나시현(혼슈) 고후 동남동쪽 43km 지역
1/12/12 12:20,5.8,36.90 N,141.30 E,일본 이바라키현(혼슈) 미토 북동쪽 95km 해역
1/11/12 3:36,7.2,2.43 N,93.21 E,인도네시아 수마트라 반다아체 남서쪽 420km 해역
1/1/12 14:28,7,31.40 N,138.60 E,일본 시즈오카현(혼슈) 시즈오카 남쪽 398km 해역
12/28/11 0:21,6.6,51.86 N,95.83 E,러시아 키질 동쪽 96km 지역
12/14/11 14:04,7.3,7.51 S,146.79 E,파푸아뉴기니 뉴기니아 라에 남남서쪽 87km 지역
12/14/11 13:01,5.2,35.40 N,137.30 E,일본 아이치현 나고야 북동쪽 43km 지역
12/11/11 10:47,6.7,18.04 N,99.80 W,멕시코 게레로 텔로로아판 남쪽 35km 지역
12/3/11 5:55,5.2,35.30 N,140.40 E,일본 지바현 지바 남동쪽 43km 지역
11/24/11 19:25,6.1,41.70 N,142.80 E,일본 홋카이도 삿포로 남동쪽 192km 해역
11/24/11 4:24,6,37.30 N,141.70 E,일본 혼슈 후쿠시마 동남동쪽 120km해역
11/23/11 3:48,6.2,15.35 S,65.11 W,볼리비아 산타아나 남남동쪽 184km 지역
11/21/11 19:16,5.4,34.90 N,132.90 E,일본 시마네현 마쓰에 남남서쪽 65km 지역
11/8/11 11:59,6.8,27.20 N,125.80 E,일본 오키나와현 나하 서북서쪽 217km 해역
11/1/11 9:21,6,43.63 N,82.38 E,중국 신장 이닝 동남동쪽 95km 지역
10/30/11 12:24,5.6,25.30 N,123.00 E,대만 타이베이 동북동쪽 156km 해역
10/29/11 3:54,6.9,14.46 S,75.99 W,페루 이카 남남서쪽 51km 지역
10/23/11 19:41,7.3,38.63 N,43.54 E,터키 반 북동쪽 19km 지역
10/22/11 2:57,7.6,28.94 S,176.05 W,케르메덱제도 라울섬 동쪽 180km 해역
10/21/11 17:03,6.2,43.80 N,142.60 E,일본 아사히카와 동쪽 19km 지역
10/10/11 11:46,5.6,37.50 N,141.50 E,일본 후쿠시마현 미나미소마 동남동쪽 50km 해역
10/2/11 22:30,5.7,38.50 N,144.20 E,일본 미야기현 게센누마 동남동쪽 233km 해역
9/29/11 19:05,5.6,37.10 N,141.00 E,일본 이와키 동북동쪽 11km 해역
9/23/11 17:15,5.1,36.70 N,140.60 E,일본 혼슈 히타치 북북서쪽 12km 지역
9/21/11 22:30,5.3,36.70 N,140.60 E,일본 혼슈 히타치 북북서쪽 12km 지역
9/18/11 21:40,6.8,27.76 N,88.18 E,인도 시킴 강톡 북서쪽 64km 지역
9/18/11 16:04,5.9,39.90 N,143.30 E,일본 하치노헤 동남동쪽 168km 해역
9/17/11 16:34,5.6,40.30 N,143.00 E,일본 아오모리현 하치노헤 동쪽 130km 해역
9/17/11 4:26,6.3,40.20 N,142.90 E,일본 아오모리현 하치노헤 동남동쪽 125km 해역
9/16/11 4:30,7.2,21.60 S,179.27 W,남태평양 피지 수바 남동쪽 450km 해역
9/15/11 17:00,6.2,36.30 N,141.60 E,일본 히타치 동남동쪽 91km 해역
9/6/11 2:55,6.5,2.92 N,97.68 E,인도네시아 수마트라 메단 남서쪽 130km 지역
9/4/11 7:55,7,20.65 S,169.73 E,바누아투 이산겔 남남동쪽 133km 해역
9/2/11 22:47,6.4,28.42 S,63.15 W,아르헨티나 산티아고 에스테로 남동쪽 129km 지역
9/2/11 19:55,7.1,51.76 N,171.37 W,알라스카 알루시안열도 폭스섬 해역
8/25/11 2:46,6.8,7.64 S,74.51 W,페루 뿌깔빠 북쪽 82km 지역
8/22/11 20:23,6,36.20 N,141.90 E,일본 혼슈 미토 동쪽 136km 해역
8/21/11 1:55,7.5,18.26 S,168.07 E,바누아투 포트 빌라 남남서쪽 62km 해역
8/19/11 14:36,6.8,37.60 N,141.90 E,일본 혼슈 센다이 남동쪽 126km 해역
8/17/11 20:44,5.9,36.80 N,143.70 E,일본 혼슈 미토 북동쪽 297km 해역
8/12/11 3:22,6,37.00 N,141.20 E,일본 혼슈 미토 북동쪽 98km 해역
8/1/11 23:58,6.1,34.70 N,138.60 E,일본 혼슈 도쿄 남서쪽 152km 해역
8/1/11 22:48,5.7,39.80 N,142.20 E,일본 혼슈 모리오카 동쪽 94km 해역
7/31/11 3:54,6.4,36.90 N,141.30 E,일본 혼슈 미토 북동쪽 98km 해역
7/29/11 23:53,5.5,36.70 N,142.00 E,일본 혼슈 미토 동북동쪽 146km 해역
7/28/11 18:01,5.6,40.30 N,143.50 E,일본 혼슈 모리오카 동북동쪽 215km 해역
7/25/11 20:55,5.7,35.20 N,141.30 E,일본 혼슈 도쿄 동남동쪽 152km 해역
7/25/11 3:51,6.2,37.70 N,141.60 E,일본 혼슈 센다이 남동쪽 99km 해역
7/23/11 13:34,6.5,38.90 N,142.20 E,일본 혼슈 모리오카 남동쪽 127km 해역
7/20/11 4:35,6.2,40.13 N,71.44 E,우즈베키스탄 페르가나 남서쪽 42km 지역
7/15/11 21:01,5.5,36.30 N,140.10 E,일본 혼슈 미토 서남서쪽 29km 지역
7/10/11 9:57,7.1,38.00 N,143.50 E,일본 혼슈 센다이 동쪽 241km 해역
7/8/11 3:35,5.6,37.10 N,141.20 E,일본 혼슈 미토 북동쪽 106km 해역
7/7/11 4:03,7.7,29.33 S,176.22 W,뉴질랜드 케르메덱 제도 동쪽 160km 해역
7/7/11 0:15,5.8,36.40 N,141.80 E,일본 혼슈 미토 동쪽 125km 해역
7/5/11 19:18,5.4,34.00 N,135.20 E,일본 시코쿠 도쿠시마 동쪽 59km 지역
6/30/11 8:16,5.5,36.20 N,138.00 E,일본 혼슈 도야마 남동쪽 96km 지역
6/26/11 21:16,6.4,2.39 S,136.65 E,인도네시아 파푸아 에나로탈리 북쪽 172km 지역
6/24/11 12:09,7.4,52.04 N,171.84 W,알래스카 아트카 동쪽 163km 해역
6/23/11 6:51,6.7,39.90 N,142.50 E,일본 혼슈 모리오카 동북동쪽 121km 해역
6/21/11 17:49,5.6,35.90 N,141.50 E,일본 혼슈 미토 동남동쪽 112km 해역
6/21/11 1:35,6.3,21.95 S,68.30 W,칠레 칼라마 북동쪽 87km 지역
6/18/11 20:31,5.9,37.60 N,141.90 E,일본 혼슈 센다이 남동쪽 126km 해역
6/14/11 22:07,5.9,37.80 N,143.50 E,일본 혼슈 센다이 동남동쪽 245km 해역
6/13/11 11:20,6,43.43 S,172.71 E,뉴질랜드 크라이스트처치 북북동쪽 14km 지역
6/9/11 19:38,5.7,36.50 N,140.90 E,일본 혼슈 미토 동북동쪽 46km 해역
6/8/11 12:06,6,17.06 S,69.60 W,페루 타크나 북동쪽 131km 지역
6/4/11 1:57,5.1,35.10 N,132.70 E,일본 혼슈 마쓰에 남서쪽 58km 지역
6/4/11 1:00,5.6,37.00 N,141.20 E,일본 혼슈 미토 북동쪽 98km 해역
6/3/11 9:05,5.9,37.30 N,143.70 E,일본 혼슈 센다이 동남동쪽 280km 해역
5/25/11 5:36,5.1,37.10 N,140.90 E,일본 혼슈 이와키 북북동쪽 5km 지역
5/24/11 12:41,5.8,39.70 N,143.50 E,일본 혼슈 모리오카 동쪽 204km 해역
5/22/11 23:46,5.5,37.60 N,143.40 E,일본 혼슈 센다이 동남동쪽 243km 해역
5/22/11 7:06,5.5,35.80 N,140.70 E,일본 혼슈 아사히 북북동쪽 10km 지역
5/20/11 9:46,5.8,35.80 N,141.30 E,일본 혼슈 도쿄 동쪽 143km 해역
5/20/11 5:15,6,39.12 N,29.12 E,터키 앙카라 서남서쪽 330km 지역
5/14/11 8:36,5.7,37.30 N,141.70 E,일본 혼슈 센다이 남동쪽 138km 해역
5/14/11 7:47,6,10.11 N,84.26 W,코스타리카 산호세 서북서쪽 25km 지역
5/11/11 0:26,5.4,43.28 N,131.00 E,러시아 블라디보스토크 서쪽 77km 지역
5/10/11 17:55,7.1,20.23 S,168.20 E,바누아투 포트빌라 남쪽 270km 해역
